EmployeeID,Name,Department,Salary
8926,Roberta Padilla,QA,18875
2986,William Carrell,Supply Chain Analyst,10980
4034,Felipe Cashman,Data Scientist,20830
491,Andrew Cox,Data Analyst,82860
6478,Elva Allen,PMO,48857
8381,Roberto Cermeno,CTO,91742
5529,Patricia Conkel,SysAdmin,48616
7097,Matthew Townes,Data Scientist,71935
3427,Susan Bruce,PPC,95881
6703,Sabrina Talton,DBA,132456
2756,Willie Sutera,CTO,142683
1999,Frank Pope,CMO,125127
5262,Vada Snider,SMM,26622
9080,James Hopper,CFO,72592
9746,Young Perry,CMO,14237
2825,Sue Lowe,Dev,29833
3021,Chad Robertson,SEO,24957
4642,Toshiko Bradford,CIO,129420
4757,Sherri Sherman,UX Designer,82867
9703,Amanda Foley,VP of Sales,62764
8490,Tanya Leverett,Dev,15235
5240,Augusta Sutton,Network Admin,136902
7936,Chantay Gallardo,HRGA,15651
5830,Jessica Marschke,CPO,85172
8067,Alexander Lester,HRD,28094
4668,Lani Scott,Corp Counsel,12047
7706,Paul Kase,CIO,134527
7448,Lisa Coleman,Ops Manager,85390
8351,George Mcbride,Ops Manager,38630
6137,John Paxton,SDR,131037
586,Curtis Colton,CIO,61285
3962,Kerry Shouse,CTO,104463
2797,Patricia Wright,Ops Manager,108797
9784,Harry Farrior,VP of Sales,74658
1834,George Juarez,AGC,40423
1881,Carole Daniels,CMO,132718
8818,Dan Worley,UX/UI,122957
6707,Stacie Mcgee,Network Admin,148388
702,Karl Rogers,UX/UI,129690
7731,William Hurley,SEO,61839
8826,Ricky Jones,VP of Sales,35648
5697,Juan Danner,COO,37046
6256,Teresa Napolitano,ACC,93550
2552,Charles Bienfang,Support Engineer,143201
9747,Dennis Meza,ACC,121306
5629,Zachary Odum,PPC,121136
2113,Kathleen Clouston,HRBP,53004
8743,Michael Hourigan,QA,17625
4427,Heather Anderson,DBA,52621
4746,Gary Williams,SDR,136596
637,Norris Longsdorf,PM,92823
3877,Paul Gonzalez,Data Analyst,129525
3797,Birdie Moss,Network Admin,132435
7236,Helen Gordon,IP,121851
1041,Jo Williams,Procurement Manager,126374
9169,Sophia Haynes,CTO,58006
2763,Emma Mignot,DevOps,81302
9527,Monica Lotti,FP&A,100859
7847,Richard Recalde,ITSM,69958
1493,Alycia Meade,HRGA,57798
5848,John Collins,AE,128480
9339,Carlene Ferguson,Ops Manager,99235
3715,Brian Brawer,Procurement Manager,58886
8920,Florence Perkins,AE,55224
7045,Brad Mitchell,BDM,74885
2700,Lewis Campbell,Supply Chain Analyst,130029
4548,Kenneth Plummer,CSR,33820
1789,Stanton Lopez,PM,86126
4071,Austin Dillard,SMM,114867
3657,Edward Whitley,SDR,137506
2333,Victor Barnes,FP&A,138225
2328,Jamie Ramirez,FP&A,124158
5405,Matilde Stewart,CFO,20136
2809,Aaron Powell,SysAdmin,81235
4978,Sandra Bond,PPC,10853
5275,Thelma Ferguson,Cloud Engineer,75699
6297,Richard Troutman,Security Analyst,19321
6560,Doris Raines,GC,88566
